"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Unreal","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s","Auto classification"
"170113","AT 2024agjl","10:12:37.206","+56:21:02.19","","","","","ZTF","ZTF","","ZTF","ZTF24abzvpmf","P48 - ZTF-Cam","","1","1","","20.0971","g-ZTF","2024-12-29 10:10:06.997","Fritz","","","2025TNSTR..24....1S","","",""
"170112","AT 2024agjk","16:45:40.677","+66:19:01.20","","","","","ZTF","ZTF","","ZTF","ZTF24acacfpl","P48 - ZTF-Cam","","1","1","","19.2217","g-ZTF","2024-12-30 13:16:35.996","Fritz","","","2025TNSTR..24....1S","","",""
"170111","AT 2024agjj","00:31:32.409","+77:33:15.58","","","","","ZTF","ZTF","","ZTF","ZTF24abzshmk","P48 - ZTF-Cam","","1","1","","20.4908","g-ZTF","2024-12-21 07:08:33.996","Fritz","","","2025TNSTR..24....1S","","",""
"170109","SN 2024agji","12:58:20.963","-11:10:02.78","SN II","0.016","","","ATLAS","ATLAS","ePESSTO+","ATLAS","ATLAS24sda","ATLAS-HKO - ATLAS-02","ESO-NTT - EFOSC2-NTT","1","1","","18.871","orange-ATLAS","2024-12-28 14:13:49.152","ATLAS_Bot1","","","2025TNSTR..18....1T","","",""
"170108","AT 2024agjh","21:30:50.148","+15:24:18.28","","","","","ZTF","ZTF","","ZTF","ZTF24abydhpr","P48 - ZTF-Cam","","1","1","","19.7704","g-ZTF","2024-12-19 02:24:04.000","Fritz","","","2025TNSTR..24....1S","","",""
"170107","AT 2024agjg","04:43:44.340","-15:19:27.11","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS, ZTF","ZTF24acaeuup","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","","1","1","","19.3224","r-ZTF","2024-12-31 06:21:00.999","Fritz","","","2025TNSTR..24....1S","","",""
"170106","AT 2024agjf","03:22:25.877","+38:17:35.92","","","","","ZTF","ZTF","","ZTF","ZTF24acadbgk","P48 - ZTF-Cam","","1","1","","19.6024","r-ZTF","2024-12-31 03:38:40.997","Fritz","","","2025TNSTR..24....1S","","",""
"170105","AT 2024agje","13:09:20.879","+23:49:55.97","","","","","YSE","Pan-STARRS","","Pan-STARRS","PS24odw","PS1 - GPC1","","1","1","","20.92","r-P1","2024-12-31 15:42:10.656","YSE_Bot1","","","2025TNSTR..23....1J","","",""
"170104","AT 2024agjd","22:34:47.156","+32:51:48.52","","","","","YSE","Pan-STARRS","","Pan-STARRS","PS24odv","PS1 - GPC1","","1","1","","20.8","i-P1","2024-12-27 05:06:52.704","YSE_Bot1","","","2025TNSTR..23....1J","","",""
"170103","AT 2024agjc","12:57:31.914","+27:23:13.73","","","","","YSE","Pan-STARRS","","Pan-STARRS","PS24odu","PS1 - GPC1","","1","1","","20.7","g-P1","2024-12-30 14:35:14.784","YSE_Bot1","","","2025TNSTR..23....1J","","",""
"170101","AT 2024agjb","05:05:17.751","-09:48:40.24","","","","","Pan-STARRS, ATLAS","Pan-STARRS, ATLAS","","ATLAS, Pan-STARRS","PS24odt","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, PS1 - GPC1","","1","1","","20.57","w-P1","2024-12-21 09:25:16.320","PS1_Bot1","","","2025TNSTR..22....1C","","",""
"170100","AT 2024agja","11:50:20.414","+20:01:27.61","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS24ods","PS1 - GPC1","","1","1","","20.37","w-P1","2024-12-29 13:10:37.056","PS1_Bot1","","","2025TNSTR...4....1C","","",""
"170099","AT 2024agiz","12:59:19.362","+30:01:27.12","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS24odr","PS1 - GPC1","","1","1","","19.52","w-P1","2024-12-25 15:10:16.896","PS1_Bot1","","","2025TNSTR...4....1C","","",""
"170098","AT 2024agiy","11:16:01.012","+20:20:28.28","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS24odq","PS1 - GPC1","","1","1","","20.47","w-P1","2024-12-29 12:58:57.216","PS1_Bot1","","","2025TNSTR...4....1C","","",""
"170096","AT 2024agix","11:05:46.317","-23:57:32.59","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS24odo","PS2 - GPC2","","1","1","","20.95","w-P1","2024-12-26 15:05:36.096","PS1_Bot1","","","2025TNSTR...4....1C","","",""
"170094","AT 2024agiv","09:13:11.954","+50:57:42.65","","","","","Pan-STARRS, YSE","Pan-STARRS","","Pan-STARRS","PS24odj","PS1 - GPC1, PS2 - GPC2","","1","1","","20.53","w-P1","2024-12-07 14:22:19.776","PS1_Bot1","","","2025TNSTR...4....1C","","",""
"170093","AT 2024agiu","10:12:14.547","+27:18:41.30","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS24odh","PS1 - GPC1","","1","1","","20.93","w-P1","2024-12-28 12:12:38.592","PS1_Bot1","","","2025TNSTR...4....1C","","",""
"170088","AT 2024agit","12:30:17.022","+01:21:17.06","","","","","ZTF","ZTF","","ZTF","ZTF24abzwvlo","P48 - ZTF-Cam","","1","1","","20.3432","g-ZTF","2024-12-29 13:03:59.002","Fritz","","","2025TNSTR...8....1S","","",""
"170087","AT 2024agis","16:32:43.220","-02:28:47.39","","","","","ZTF","ZTF","","ZTF","ZTF23abkivwm","P48 - ZTF-Cam","","1","1","","18.722","r-ZTF","2024-12-29 13:40:57.002","Fritz","","","2025TNSTR...9....1K","","",""
"170085","AT 2024agir","16:09:13.496","+43:57:03.60","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS, ZTF","ZTF24abzwppf","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","","1","1","","19.2176","g-ZTF","2024-12-23 12:14:56.002","Fritz","","","2025TNSTR...7....1P","","",""
