"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Unreal","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s","Auto classification"
"170423","AT 2025gv","14:00:17.842","-11:04:10.96","","","","","LAST","LAST","","LAST","","LAST - LAST-Cam","","1","1","","19.15","Clear-","2025-01-09 03:16:33.600","LAST_Bot1","","","","","",""
"170422","AT 2025gu","22:14:38.582","+32:39:43.51","","","","","ZTF","ZTF","","ZTF","ZTF24aagvfua","P48 - ZTF-Cam","","1","1","","17.6812","r-ZTF","2025-01-06 02:17:13.004","Fritz","","","","","",""
"170420","AT 2025gt","15:08:18.792","-19:22:18.79","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25aik","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","18.541","orange-ATLAS","2025-01-07 07:58:21.216","ATLAS_Bot1","","","2025TNSTR.104....1T","","",""
"170419","AT 2025gs","05:45:50.157","+44:19:10.38","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25aij","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","","1","1","","19.051","orange-ATLAS","2025-01-08 09:31:15.744","ATLAS_Bot1","","","2025TNSTR.104....1T","","",""
"170418","AT 2025gr","15:57:43.572","+27:27:52.41","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25aid","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","","1","1","","18.391","orange-ATLAS","2025-01-06 14:46:43.392","ATLAS_Bot1","","","2025TNSTR.104....1T","","",""
"170417","AT 2025gq","10:25:35.495","-32:12:31.77","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25aib","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","19.484","cyan-ATLAS","2025-01-07 23:17:32.064","ATLAS_Bot1","","","2025TNSTR.104....1T","","",""
"170416","AT 2025gp","16:32:13.355","+44:24:10.15","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25ahx","ATLAS-HKO - ATLAS-02","","1","1","","18.252","orange-ATLAS","2025-01-08 15:18:39.744","ATLAS_Bot1","","","2025TNSTR.104....1T","","",""
"170415","AT 2025go","09:17:47.412","-34:15:05.32","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25ahw","ATLAS-CHL - ATLAS-04","","1","1","","19.262","orange-ATLAS","2025-01-07 05:51:24.192","ATLAS_Bot1","","","2025TNSTR.104....1T","","",""
"170414","AT 2025gn","14:04:02.816","+71:19:22.36","","","","","ATLAS, GOTO","ATLAS, GOTO","","ATLAS, GOTO","ATLAS25ahv","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1","","1","1","","19.12","orange-ATLAS","2025-01-08 14:48:42.624","ATLAS_Bot1","","","2025TNSTR.104....1T","","",""
"170413","SN 2025gm","07:57:14.013","-19:40:11.13","SN Ia","0.06","","","ATLAS","ATLAS","SCAT","ATLAS","ATLAS25ahu","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","UH88 - SNIFS","1","1","","18.917","orange-ATLAS","2025-01-06 04:54:27.936","ATLAS_Bot1","","","2025TNSTR.104....1T","","",""
"170412","AT 2025gl","03:17:46.815","-30:04:42.01","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25aht","ATLAS-CHL - ATLAS-04","","1","1","","18.776","orange-ATLAS","2025-01-03 02:05:46.176","ATLAS_Bot1","","","2025TNSTR.104....1T","","",""
"170411","AT 2025gk","17:40:18.120","+44:54:25.11","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25aho","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","","1","1","","17.069","orange-ATLAS","2025-01-08 15:36:12.096","ATLAS_Bot1","","","2025TNSTR.104....1T","","",""
"170410","SN 2025gj","09:44:20.255","-21:16:22.62","SN Ia","0.0077","ESO566m004","","DLT40, ATLAS, ZTF","DLT40, ATLAS, ZTF","DLT40","ATLAS, DLT40, ZTF","DLT25a","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, Other - Other, P48 - ZTF-Cam","SALT - RSS","1","1","","17.9125","Clear-","2025-01-08 06:08:12.480","DLT40_bot1","","","2025TNSTR.105....1L","","",""
"170409","AT 2025gi","11:40:03.399","+32:19:04.85","","","SDSS J114003.33+321904.8","0.133251","ALeRCE","ZTF","","ZTF","ZTF25aabjeiy","P48 - ZTF-Cam","","1","1","","19.8169","g-ZTF","2025-01-05 10:13:33.001","ALeRCE","","","2025TNSTR.103....1M","","",""
"170408","AT 2025gh","15:28:58.650","-70:06:00.00","","","","","MASTER","MASTER","","MASTER","MASTER OT J152858.63-700559.5","","","1","1","","16","Other-","2025-01-08 00:17:28.032","MASTER","","","2025TNSTR.109....1K","","",""
"170407","AT 2025gg","12:52:43.443","+41:01:46.98","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25ahi","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","","1","1","","18.879","orange-ATLAS","2025-01-06 14:16:49.728","ATLAS_Bot1","","","2025TNSTR.104....1T","","",""
"170406","AT 2025gf","12:57:13.532","-28:53:53.11","","","","","ATLAS","ATLAS","","ATLAS","ATLAS25ahh","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","19.388","cyan-ATLAS","2025-01-08 01:19:48.288","ATLAS_Bot1","","","2025TNSTR.104....1T","","",""
"170405","AT 2025ge","09:39:32.119","-17:26:01.64","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS25be","PS2 - GPC2","","1","1","","21.07","w-P1","2025-01-03 12:34:35.328","PS1_Bot1","","","2025TNSTR.110....1C","","",""
"170403","AT 2025gd","13:53:58.262","+21:46:56.02","","","","","Pan-STARRS","Pan-STARRS","","Pan-STARRS","PS25bc","PS2 - GPC2","","1","1","","20.88","w-P1","2025-01-03 15:15:26.208","PS1_Bot1","","","2025TNSTR.110....1C","","",""
